size1,size2,size3,Id
300.05400000000003,200.014,200.03099999999998,43694
300.078,200.04000000000002,200.051,43695
300.051,199.997,200.019,43696
300.07099999999997,200.02999999999997,200.03900000000002,43697
300.075,200.031,200.04299999999998,43698
300.05400000000003,200.01,200.035,43699
300.072,200.014,200.05599999999998,43700
300.087,200.04500000000002,200.04999999999998,43701
300.101,200.04500000000002,200.06099999999998,43702
300.072,200.04400000000004,200.04299999999998,43703
300.09799999999996,200.036,200.06900000000002,43704
300.094,200.043,200.06400000000002,43705
300.08,200.027,200.053,43706
300.02599999999995,199.97700000000003,200.00799999999998,43707
300.069,200.02299999999997,200.035,43708
300.048,200.01799999999997,200.019,43709
300.078,200.029,200.04299999999998,43710
300.101,200.029,200.057,43711
300.089,200.02999999999997,200.055,43712
300.09999999999997,200.031,200.06,43713
300.068,200.01799999999997,200.033,43714
300.062,200.022,200.032,43715
300.072,200.002,200.03799999999998,43716
300.078,200.022,200.047,43717
300.08299999999997,200.039,200.052,43718
300.08599999999996,200.02299999999997,200.058,43719
300.068,200.027,200.033,43720
300.10699999999997,200.046,200.062,43721
300.08,200.02799999999996,200.057,43722
300.075,200.02299999999997,200.051,43723
300.069,200.02099999999996,200.045,43724
300.08,200.03199999999998,200.052,43725
300.08599999999996,200.027,200.051,43726
300.094,200.04000000000002,200.059,43727
300.082,200.00900000000001,200.05599999999998,43728
300.05,200.01099999999997,200.029,43729
300.077,200.02999999999997,200.055,43730
300.065,200.015,200.042,43731
300.06,200.01799999999997,200.04099999999997,43732
300.075,200.02099999999996,200.046,43733
300.07599999999996,199.99599999999998,200.052,43734
300.099,200.036,200.065,43735
300.099,200.039,200.075,43736
300.08099999999996,200.04000000000002,200.05599999999998,43737
300.08299999999997,200.02099999999996,200.06,43738
300.092,200.034,200.044,43739
300.036,199.95499999999998,199.986,43740
300.085,200.039,200.03400000000002,43741
300.09799999999996,200.07099999999997,200.057,43742
300.068,200.03699999999998,200.01099999999997,43743
300.102,200.08599999999996,200.03900000000002,43744
300.11400000000003,200.015,200.03900000000002,43746
300.089,200.07299999999998,200.052,43747
300.08299999999997,200.039,200.04799999999997,43748
300.089,200.04400000000004,200.04999999999998,43749
300.106,200.04700000000003,200.00900000000001,43750
300.08,200.084,200.04799999999997,43751
300.089,200.08099999999996,200.06900000000002,43752
300.092,200.058,200.074,43753
300.084,200.043,200.028,43754
300.08299999999997,200.01799999999997,200.03,43755
300.09,200.05400000000003,200.055,43756
300.097,200.09300000000002,200.07,43757
300.073,200.038,200.035,43758
300.094,200.05200000000002,200.035,43759
300.117,200.051,200.054,43760
300.096,200.06400000000002,200.063,43761
300.082,200.024,200.045,43762
300.104,200.043,200.058,43763
300.08099999999996,200.031,200.042,43764
300.07599999999996,200.03500000000003,200.04799999999997,43766
300.07599999999996,200.03500000000003,200.04299999999998,43767
300.105,200.04900000000004,200.05599999999998,43768
300.059,200.00900000000001,200.01099999999997,43769
300.106,200.06799999999998,200.055,43770
300.074,200.05200000000002,200.044,43771
300.067,200.02299999999997,200.032,43772
300.094,200.05400000000003,200.04999999999998,43773
300.069,200.01799999999997,200.03,43774
300.07599999999996,200.041,200.03400000000002,43775
300.09,200.038,200.049,43776
300.092,200.041,200.04799999999997,43777
300.117,200.05200000000002,200.07799999999997,43778
300.072,200.026,200.03599999999997,43779
300.075,200.02299999999997,200.044,43780
300.084,200.046,200.04799999999997,43781
300.094,200.058,200.059,43782
300.108,200.05900000000003,200.063,43783
300.09999999999997,200.041,200.063,43784
300.105,200.055,200.076,43786
300.087,200.063,200.054,43787
300.087,200.03500000000003,200.045,43788
300.09799999999996,200.04500000000002,200.057,43790
300.112,200.06099999999998,200.07999999999998,43791
300.099,200.06900000000002,200.053,43792
300.082,200.039,200.049,43793
300.112,200.065,200.07299999999998,43794
300.079,200.039,200.04799999999997,43795
300.09499999999997,200.053,200.062,43796
300.064,200.01599999999996,200.028,43797
300.096,200.05400000000003,200.079,43798
300.10699999999997,200.05599999999998,200.063,43799
300.111,200.034,200.067,43801
300.09999999999997,200.05200000000002,200.054,43802
300.112,200.03500000000003,200.067,43803
300.117,200.055,200.07299999999998,43804
300.078,200.015,200.03599999999997,43805
300.10699999999997,200.09699999999998,200.082,43806
300.102,200.04700000000003,200.07,43807
300.097,200.03500000000003,200.03400000000002,43808
300.08099999999996,200.03500000000003,200.04,43809
300.085,200.017,200.05599999999998,43810
300.11,200.08799999999997,200.08599999999998,43811
300.103,200.06799999999998,200.075,43812
300.087,200.03199999999998,200.04999999999998,43813
300.105,200.05900000000003,200.074,43814
300.09,200.04200000000003,200.04999999999998,43815
300.099,200.03199999999998,200.07,43816
300.08299999999997,200.01799999999997,200.054,43817
300.082,200.01999999999998,200.067,43818
300.099,200.02499999999998,200.072,43819
300.08599999999996,199.98200000000003,200.05599999999998,43820
300.087,200.019,200.057,43821
300.092,200.01599999999996,200.057,43822
300.084,200.027,200.054,43823
300.089,200.014,200.052,43824
300.106,200.019,200.07299999999998,43825
300.085,200.014,200.057,43826
300.08799999999997,200.03500000000003,200.072,43827
300.11,200.029,200.093,43828
300.094,200.02099999999996,200.07099999999997,43829
300.096,200.005,200.065,43830
300.082,200.02099999999996,200.06400000000002,43832
300.109,200.031,200.055,43833
300.084,200.01799999999997,200.02700000000002,43837
300.08,200.046,200.037,43839
300.084,200.034,200.04099999999997,43840
300.09499999999997,200.014,200.037,43841
300.102,200.046,200.03400000000002,43842
300.072,200.046,200.04099999999997,43843
300.082,200.02799999999996,200.04099999999997,43844
300.075,200.02299999999997,200.02700000000002,43845
300.09299999999996,200.029,200.03599999999997,43846
300.102,200.038,200.049,43847
300.118,200.04900000000004,200.058,43848
300.092,200.05200000000002,200.046,43849
300.102,200.026,200.047,43850
300.082,200.00400000000002,200.03799999999998,43852
300.08799999999997,200.026,200.042,43853
300.074,200.017,200.019,43854
300.09099999999995,200.031,200.037,43855
300.094,200.05,200.057,43856
300.07599999999996,200.046,200.046,43857
300.087,200.058,200.04999999999998,43858
300.09799999999996,200.02799999999996,200.051,43859
300.077,200.02799999999996,200.03799999999998,43860
300.075,200.038,200.04099999999997,43861
300.067,200.02999999999997,200.02700000000002,43862
300.096,200.02499999999998,200.03799999999998,43864
300.064,200.00400000000002,200.012,43865
300.09299999999996,200.051,200.059,43866
300.077,200.029,200.03099999999998,43867
300.082,200.036,200.04299999999998,43868
300.02599999999995,199.99,199.998,43869
300.079,200.01799999999997,200.03,43870
300.084,200.031,200.03,43871
300.08,200.036,200.03900000000002,43872
300.073,200.04000000000002,200.04099999999997,43873
300.065,200.01099999999997,200.01099999999997,43874
300.087,200.03199999999998,200.04799999999997,43875
300.094,200.05200000000002,200.049,43876
300.09,200.07599999999996,200.059,43877
300.079,200.01799999999997,200.03099999999998,43878
300.078,200.038,200.032,43879
300.07599999999996,200.02499999999998,200.032,43880
300.099,200.06799999999998,200.062,43881
300.07,200.029,200.03799999999998,43882
300.061,200.01999999999998,200.02700000000002,43883
300.109,200.053,200.06599999999997,43884
300.079,200.05400000000003,200.03900000000002,43885
300.077,200.04200000000003,200.04099999999997,43886
300.126,200.04400000000004,200.06900000000002,43887
300.07,200.034,200.045,43888
300.075,200.039,200.03400000000002,43889
300.02099999999996,199.98200000000003,200.0,43890
300.08,200.06,200.051,43891
300.069,200.05400000000003,200.042,43892
300.08099999999996,200.07099999999997,200.062,43893
300.07599999999996,200.07099999999997,200.051,43894
300.104,200.05700000000002,200.065,43895
300.082,200.02499999999998,200.03900000000002,43896
300.074,200.03199999999998,200.03099999999998,43897
300.092,200.08799999999997,200.062,43898
300.087,200.08599999999996,200.065,43899
300.08,200.07,200.053,43900
300.078,200.06,200.055,43901
300.077,200.079,200.06400000000002,43902
300.096,200.074,200.06799999999998,43903
300.087,200.026,200.042,43904
300.07099999999997,200.017,200.022,43905
300.08099999999996,200.019,200.03400000000002,43906
300.036,199.969,199.999,43907
300.07599999999996,200.012,200.024,43908
300.075,200.024,200.03099999999998,43909
300.058,200.012,200.01099999999997,43910
300.075,200.024,200.03099999999998,43911
300.145,200.039,200.045,43912
300.10699999999997,200.036,200.035,43913
300.084,200.065,200.053,43914
300.063,199.995,200.02700000000002,43915
300.09299999999996,200.05,200.01999999999998,43916
300.092,200.03500000000003,200.042,43917
300.084,200.022,200.03099999999998,43918
300.077,200.024,200.04,43919
300.104,200.022,200.04299999999998,43920
300.044,199.99900000000002,200.00900000000001,43921
300.106,200.05200000000002,200.06,43922
300.09499999999997,200.05900000000003,200.06900000000002,43923
300.061,200.019,200.02599999999998,43956
300.072,200.046,200.032,43958
300.07,200.01099999999997,200.051,43959
300.056,200.02999999999997,200.021,43960
300.048,200.00799999999998,200.019,43961
300.062,200.026,200.037,43962
300.08599999999996,200.024,200.042,43963
300.09099999999995,200.02499999999998,200.052,43964
300.078,200.015,200.032,43965
300.078,200.031,200.04299999999998,43966
300.05400000000003,199.99200000000002,200.02599999999998,43967
300.05400000000003,200.01099999999997,200.017,43968
300.067,200.03699999999998,200.03400000000002,43969
300.064,200.00799999999998,200.04,43970
300.078,200.01999999999998,200.023,43971
300.067,200.026,200.03799999999998,43975
300.099,200.03500000000003,200.04299999999998,43976
300.056,200.002,200.018,43977
300.101,200.04900000000004,200.057,43978
300.09299999999996,200.048,200.057,43979
300.09,200.05,200.051,43980
300.08,200.053,200.049,43981
300.072,200.031,200.042,43982
300.07599999999996,200.00099999999998,200.052,43983
300.075,200.03500000000003,200.04999999999998,43984
300.072,200.031,200.03099999999998,43985
300.072,200.02299999999997,200.04299999999998,43986
300.073,200.01599999999996,200.03099999999998,43987
300.074,200.022,200.037,43988
300.07599999999996,200.029,200.052,43989
300.09099999999995,200.053,200.065,43991
300.069,200.017,200.023,43992
300.09099999999995,200.063,200.06,43993
300.074,200.034,200.04,43994
300.072,200.00799999999998,200.012,43995
300.08299999999997,200.051,200.045,43996
300.061,200.014,200.019,43997
300.075,200.034,200.03900000000002,43998
300.084,200.026,200.059,43999
300.055,200.0,200.025,44000
300.077,200.026,200.035,44001
300.08299999999997,200.022,200.04799999999997,44002
300.069,200.017,200.021,44003
300.069,200.024,200.03599999999997,44004
300.06,200.00099999999998,200.019,44005
300.082,200.03500000000003,200.04999999999998,44006
300.07599999999996,200.027,200.04,44007
300.09099999999995,200.019,200.055,44008
300.08,200.015,200.032,44009
300.08099999999996,200.036,200.052,44010
300.08599999999996,200.029,200.03099999999998,44011
300.08799999999997,200.031,200.049,44012
300.085,200.02299999999997,200.035,44013
300.089,200.026,200.04299999999998,44014
300.103,200.02999999999997,200.052,44015
300.08,200.01099999999997,200.01999999999998,44016
300.092,200.01799999999997,200.052,44018
300.09999999999997,200.036,200.05599999999998,44019
300.085,200.024,200.03900000000002,44020
300.103,200.026,200.04299999999998,44022
300.08799999999997,200.012,200.042,44023
300.08099999999996,199.99900000000002,200.04,44025
300.078,200.00099999999998,200.035,44026
300.09999999999997,200.026,200.051,44028
300.084,200.00400000000002,200.03,44029
300.094,200.003,200.03,44030
300.07599999999996,200.00099999999998,200.022,44031
300.08,200.01299999999998,200.03,44032
300.08799999999997,200.01099999999997,200.03400000000002,44033
300.137,200.05200000000002,200.085,44034
300.087,200.046,200.049,44035
300.063,199.98000000000002,200.014,44036
300.018,199.95999999999998,199.98499999999999,44037
300.08799999999997,200.01099999999997,200.02700000000002,44038
300.09499999999997,200.034,200.04799999999997,44039
300.08799999999997,200.06400000000002,200.053,44040
300.077,200.01299999999998,200.037,44041
300.075,200.01099999999997,200.02700000000002,44042
300.085,199.995,200.035,44043
300.08299999999997,200.00900000000001,200.028,44044
300.073,199.99599999999998,200.019,44045
300.08799999999997,200.014,200.02599999999998,44046
300.10699999999997,200.01799999999997,200.00900000000001,44047
300.122,200.06400000000002,200.057,44048
300.074,200.01,200.029,44049
300.096,200.026,200.04999999999998,44050
300.09799999999996,200.038,200.046,44051
300.119,200.019,200.059,44052
300.106,200.038,200.06,44053
300.068,200.02499999999998,200.032,44054
300.09999999999997,200.024,200.052,44055
300.051,199.96099999999996,200.00400000000002,44056
300.077,200.019,200.033,44084
300.077,199.983,200.03400000000002,44085
300.055,200.00099999999998,200.02599999999998,44086
300.106,200.02799999999996,200.055,44087
300.097,200.038,200.055,44088
300.066,200.02499999999998,200.037,44089
300.074,200.014,200.049,44090
300.089,200.041,200.044,44091
300.075,200.00400000000002,200.03099999999998,44092
300.119,200.05200000000002,200.092,44093
300.042,199.97500000000002,200.003,44094
300.07599999999996,200.02799999999996,200.046,44095
300.07,200.00900000000001,200.02700000000002,44096
300.079,200.048,200.049,44097
300.08299999999997,200.04900000000004,200.047,44098
300.07599999999996,200.036,200.052,44099
300.09999999999997,200.03300000000002,200.059,44100
300.09099999999995,200.05200000000002,200.055,44101
300.077,200.04900000000004,200.051,44102
300.096,200.05400000000003,200.067,44103
300.079,200.03500000000003,200.053,44104
300.058,200.03300000000002,200.03400000000002,44105
300.068,200.017,200.045,44106
300.08099999999996,200.02999999999997,200.04999999999998,44107
300.111,200.05200000000002,200.074,44108
300.064,200.04400000000004,200.04099999999997,44109
300.055,200.036,200.033,44110
300.03099999999995,199.99900000000002,200.01299999999998,44111
300.048,200.014,200.023,44112
300.053,200.019,200.024,44113
300.084,200.05,200.057,44114
300.082,200.053,200.049,44115
300.094,200.02999999999997,200.045,44116
300.08599999999996,200.048,200.062,44117
300.051,200.00400000000002,200.037,44119
300.073,200.051,200.051,44120
300.08599999999996,200.041,200.053,44121
300.08,200.038,200.03799999999998,44122
300.08599999999996,200.036,200.057,44123
300.09099999999995,200.072,200.06799999999998,44124
300.05,200.01,200.017,44125
300.09099999999995,200.05700000000002,200.051,44126
300.063,200.007,200.04099999999997,44127
300.051,199.99900000000002,200.023,44128
300.079,200.079,200.057,44129
300.10699999999997,200.07099999999997,200.06900000000002,44130
300.069,200.00599999999997,200.035,44131
300.069,200.038,200.04299999999998,44133
300.052,200.05200000000002,200.03099999999998,44134
300.079,200.04500000000002,200.046,44135
300.08299999999997,200.05900000000003,200.059,44136
300.06,200.024,200.029,44137
300.074,200.05,200.04299999999998,44138
300.09499999999997,200.03699999999998,200.063,44139
300.084,200.07599999999996,200.05599999999998,44140
300.09,200.041,200.04999999999998,44141
300.073,200.029,200.037,44142
300.103,200.04900000000004,200.06799999999998,44143
300.103,200.053,200.06900000000002,44144
300.03499999999997,200.01099999999997,200.00799999999998,44145
300.119,200.08499999999998,200.07999999999998,44146
300.111,200.07299999999998,200.07299999999998,44147
300.07,200.07799999999997,200.049,44148
300.08599999999996,200.036,200.044,44149
300.077,200.048,200.04,44150
300.09299999999996,200.038,200.053,44151
300.05400000000003,200.03500000000003,200.018,44152
300.073,200.034,200.04,44153
300.068,200.04400000000004,200.045,44154
300.067,200.005,200.03099999999998,44155
300.085,200.07599999999996,200.04299999999998,44156
300.09,200.07799999999997,200.06099999999998,44157
300.069,200.051,200.03799999999998,44158
300.096,200.05599999999998,200.06599999999997,44159
300.065,200.04000000000002,200.04,44160
300.073,200.03199999999998,200.042,44161
300.074,200.06799999999998,200.042,44162
300.079,200.01999999999998,200.022,44163
300.066,200.051,200.03599999999997,44164
300.07099999999997,200.015,200.023,44165
300.077,200.038,200.049,44166
300.09099999999995,200.02799999999996,200.046,44167
300.092,200.055,200.046,44168
300.09799999999996,200.05,200.06099999999998,44169
300.08,200.01999999999998,200.033,44170
300.069,200.02799999999996,200.024,44171
300.053,200.01599999999996,200.00900000000001,44172
300.082,200.03300000000002,200.024,44173
300.067,200.043,200.012,44174
300.061,200.015,200.00900000000001,44175
300.03999999999996,200.0,200.0,44176
300.034,199.99400000000003,199.99599999999998,44177
300.058,200.00799999999998,200.02700000000002,44178
300.073,200.027,200.028,44179
300.09299999999996,200.00900000000001,200.024,44180
300.05400000000003,200.01299999999998,200.005,44181
300.065,200.012,200.029,44182
300.044,199.997,200.00599999999997,44183
300.097,200.02999999999997,200.03599999999997,44184
300.117,200.084,200.076,44185
300.063,200.012,200.025,44202
300.09799999999996,200.02299999999997,200.052,44203
300.111,200.00799999999998,200.055,44204
300.078,200.02799999999996,200.02599999999998,44205
300.072,200.031,200.04,44206
300.096,200.02499999999998,200.04,44207
300.072,200.02799999999996,200.03799999999998,44208
300.09799999999996,200.039,200.06099999999998,44209
300.09999999999997,200.05200000000002,200.06099999999998,44210
300.08,200.02499999999998,200.044,44211
300.092,200.019,200.035,44212
300.077,200.026,200.035,44213
300.078,199.99400000000003,200.028,44214
300.075,200.02499999999998,200.032,44215
300.08299999999997,200.007,200.03,44216
300.061,200.01599999999996,200.024,44217
300.078,199.99900000000002,200.017,44218
300.053,200.003,199.999,44219
300.102,200.041,200.057,44221
300.08299999999997,200.038,200.04299999999998,44222
300.061,199.997,200.00799999999998,44223
300.065,199.973,200.0,44224
300.08099999999996,200.01799999999997,200.035,44225
300.06,200.017,200.032,44226
300.061,200.01299999999998,200.03599999999997,44227
300.059,200.012,200.02599999999998,44228
300.085,200.029,200.047,44229
300.066,200.00599999999997,200.03,44230
300.05400000000003,200.00599999999997,200.00799999999998,44231
300.09,200.043,200.055,44232
300.062,200.01799999999997,200.024,44233
300.08,200.01799999999997,200.042,44234
300.062,200.01799999999997,200.029,44235
300.07099999999997,200.02099999999996,200.029,44236
300.055,200.027,200.02599999999998,44237
300.017,199.97199999999998,199.995,44238
300.061,199.99900000000002,200.021,44239
300.07099999999997,200.03699999999998,200.045,44240
300.082,200.05599999999998,200.055,44241
300.092,200.041,200.051,44242
300.07099999999997,200.022,200.035,44243
300.10699999999997,200.02099999999996,200.06,44244
300.08099999999996,200.01,200.051,44245
300.062,200.024,200.025,44246
300.07,200.01599999999996,200.03400000000002,44247
300.073,200.00400000000002,200.04099999999997,44248
300.067,199.983,200.035,44249
300.08099999999996,200.02499999999998,200.045,44250
300.08,200.01599999999996,200.04,44251
300.063,200.01099999999997,200.029,44252
300.075,200.012,200.03599999999997,44253
300.09099999999995,200.06099999999998,200.062,44254
300.067,200.01099999999997,200.03900000000002,44255
300.07599999999996,200.029,200.04,44256
300.058,200.01099999999997,200.03900000000002,44257
300.11,200.03199999999998,200.065,44258
300.07599999999996,200.015,200.045,44259
300.089,200.04500000000002,200.06,44260
300.08099999999996,200.019,200.052,44261
300.07,200.002,200.04799999999997,44262
300.056,200.02499999999998,200.019,44263
300.094,200.014,200.055,44264
300.07099999999997,200.036,200.04799999999997,44265
300.075,200.01,200.032,44266
300.08299999999997,200.022,200.047,44267
300.053,199.99,200.025,44268
300.087,200.06400000000002,200.06099999999998,44269
300.096,200.019,200.062,44270
300.092,200.02499999999998,200.06400000000002,44271
300.07,200.03699999999998,200.046,44272
300.085,200.046,200.062,44273
300.08599999999996,200.026,200.05599999999998,44274
300.085,200.03500000000003,200.04799999999997,44275
300.096,200.05200000000002,200.07,44276
300.112,200.055,200.083,44277
300.12,200.024,200.09,44278
300.09099999999995,200.043,200.059,44279
300.064,199.988,200.045,44280
300.09799999999996,200.048,200.065,44285
300.08099999999996,200.012,200.058,44286
300.055,200.02299999999997,200.02700000000002,44287
300.103,200.019,200.04799999999997,44288
300.062,199.942,200.03900000000002,44290
300.07099999999997,200.017,200.051,44291
300.078,200.038,200.053,44292
300.09799999999996,200.04000000000002,200.06099999999998,44293
300.03,199.978,200.01299999999998,44294
300.079,200.048,200.053,44295
300.063,200.02999999999997,200.03599999999997,44296
300.08799999999997,200.053,200.05599999999998,44297
300.075,200.024,200.044,44298
300.092,200.02499999999998,200.05599999999998,44299
300.105,200.04000000000002,200.063,44300
300.065,200.022,200.033,44301
300.068,200.026,200.025,44302
300.055,200.017,200.029,44303
300.138,200.051,200.06900000000002,44304
300.099,200.012,200.044,44305
300.062,200.00799999999998,200.00400000000002,44306
300.077,200.005,200.01099999999997,44307
300.065,199.993,200.01099999999997,44308
300.09299999999996,200.019,200.01999999999998,44309
300.124,200.027,200.029,44310
300.063,200.005,200.00599999999997,44312
300.092,200.022,200.035,44313
300.032,199.973,199.984,44314
300.073,199.99200000000002,200.01299999999998,44315
300.067,200.029,200.021,44316
300.072,200.007,200.015,44317
300.108,200.015,200.04,44318
300.039,199.98700000000002,200.003,44319
300.07,200.014,200.017,44320
300.082,199.99599999999998,200.03099999999998,44321
300.085,200.029,200.03099999999998,44322
300.06,199.998,200.00599999999997,44324
300.08099999999996,200.014,200.01999999999998,44325
300.038,199.99099999999999,199.999,44326
300.07099999999997,200.007,200.01299999999998,44327
300.077,200.029,200.019,44328
300.077,200.034,200.033,44329
300.07099999999997,200.027,200.015,44330
300.037,199.98000000000002,200.0,44331
300.09299999999996,200.022,200.03400000000002,44332
300.102,200.04500000000002,200.046,44333
300.077,200.027,200.03,44334
300.068,200.012,200.01099999999997,44335
300.063,200.00400000000002,200.00599999999997,44336
300.089,200.039,200.035,44337
300.09099999999995,200.017,200.019,44339
300.092,200.024,200.032,44340
300.07,200.0,200.025,44341
300.075,199.993,200.018,44342
300.07,199.998,200.023,44343
300.069,200.012,200.014,44345
300.049,200.003,199.99599999999998,44346
300.052,199.974,200.01,44347
300.067,199.986,200.01,44348
300.084,200.00799999999998,200.022,44349
300.062,200.012,200.019,44350
300.077,199.988,200.014,44351
300.072,200.014,200.03,44352
300.07599999999996,199.99200000000002,200.012,44354
300.051,199.998,199.99599999999998,44355
300.068,199.997,200.028,44356
300.075,200.00900000000001,200.014,44357
300.047,200.01,199.994,44358
300.042,199.983,199.989,44359
300.082,199.998,200.018,44360
300.08299999999997,200.014,200.03099999999998,44361
300.058,200.00599999999997,200.00799999999998,44362
300.09999999999997,200.012,200.037,44363
300.065,200.014,200.0,44364
300.07099999999997,200.002,200.012,44365
300.097,200.01799999999997,200.029,44366
300.075,200.01099999999997,200.012,44367
300.051,200.00799999999998,200.00099999999998,44368
300.061,200.01999999999998,200.01,44369
300.082,199.998,200.022,44370
300.063,199.98200000000003,200.00599999999997,44371
300.084,200.046,200.045,44372
300.09799999999996,200.03199999999998,200.04,44373
300.05400000000003,199.99,199.997,44374
300.045,199.998,199.994,44375
300.085,200.03500000000003,200.032,44376
300.084,200.007,200.01999999999998,44377
300.085,200.04000000000002,200.03900000000002,44378
300.052,199.995,200.00799999999998,44380
300.078,200.03500000000003,200.03099999999998,44381
300.053,200.005,200.00799999999998,44382
300.02099999999996,199.976,199.98299999999998,44383
300.02599999999995,199.983,199.992,44384
300.08099999999996,200.017,200.024,44385
300.072,200.012,200.00900000000001,44386
300.07599999999996,200.01799999999997,200.02700000000002,44387
300.057,200.01099999999997,200.007,44388
300.048,199.981,200.0,44389
300.03999999999996,199.96800000000002,199.992,44390
300.075,200.00900000000001,200.021,44391
300.039,199.99400000000003,199.995,44392
300.09299999999996,200.02099999999996,200.023,44393
300.078,199.981,200.01099999999997,44394
300.092,200.026,200.03400000000002,44395
300.074,199.97899999999998,200.018,44396
300.055,199.985,200.003,44397
300.053,199.99599999999998,199.998,44398
300.045,199.97199999999998,199.99099999999999,44399
300.02799999999996,199.98200000000003,199.99099999999999,44400
300.09,200.012,200.02700000000002,44401
300.061,200.00400000000002,200.018,44402
300.09799999999996,200.029,200.015,44403
300.078,200.003,200.01,44404
300.02,199.98400000000004,199.98,44405
300.073,200.022,200.01999999999998,44406
300.077,200.024,200.017,44407
300.056,199.993,200.007,44408
300.063,200.02299999999997,200.00799999999998,44409
300.089,200.015,200.028,44410
300.103,200.03699999999998,200.049,44411
300.08,200.01599999999996,200.025,44412
300.064,200.01,200.019,44414
300.048,199.995,199.999,44415
300.055,200.027,200.003,44416
300.059,200.027,200.014,44417
300.065,200.015,200.00799999999998,44418
300.067,200.01299999999998,200.016,44419
300.09799999999996,200.03300000000002,200.03099999999998,44420
300.09499999999997,200.04500000000002,200.04099999999997,44421
300.075,200.01,200.03799999999998,44422
300.059,200.036,200.016,44423
300.059,200.00599999999997,199.993,44425
300.073,200.01,200.025,44428
300.079,200.007,200.022,44429
300.09,200.029,200.03400000000002,44430
300.052,200.00599999999997,199.986,44431
300.082,200.036,200.02599999999998,44432
300.097,200.041,200.04299999999998,44433
300.068,200.015,200.005,44434
300.079,199.99599999999998,200.021,44437
300.09,200.00599999999997,200.01099999999997,44438
300.075,200.015,200.014,44439
300.056,200.0,200.0,44441
300.056,200.00400000000002,199.99099999999999,44442
300.062,200.03500000000003,200.035,44443
300.07599999999996,200.007,200.019,44444
300.058,200.005,200.00099999999998,44446
300.03099999999995,199.988,199.982,44447
300.015,199.981,199.967,44448
300.07,200.002,200.002,44449
300.06,199.97500000000002,200.01,44450
300.08299999999997,200.01,200.023,44451
300.05400000000003,200.007,200.002,44452
300.085,200.024,200.03,44453
300.07,200.034,200.016,44454
300.09,200.022,200.02599999999998,44455
300.061,199.995,200.00900000000001,44456
300.087,200.005,200.029,44457
300.074,199.99,200.003,44458
300.09299999999996,200.017,200.03099999999998,44459
300.075,199.995,200.016,44460
300.08299999999997,200.04200000000003,200.025,44461
300.07599999999996,200.012,200.022,44463
300.08299999999997,200.03699999999998,200.025,44465
300.089,199.993,200.007,44466
300.05400000000003,199.997,199.999,44467
300.087,200.02999999999997,200.022,44468
300.053,200.03199999999998,200.00900000000001,44469
300.046,200.00099999999998,199.995,44470
300.094,200.02799999999996,200.03,44471
300.068,200.00900000000001,200.0,44472
300.062,200.01799999999997,200.012,44473
300.072,200.002,200.00900000000001,44474
300.05400000000003,199.995,199.999,44475
300.05400000000003,200.017,200.01,44476
300.062,200.02799999999996,200.019,44477
300.07,199.99599999999998,200.03099999999998,44478
300.087,200.039,200.045,44479
300.111,200.02999999999997,200.057,44480
300.07,200.038,200.03,44481
300.056,200.003,200.007,44482
300.092,200.00599999999997,200.021,44483
300.078,200.01299999999998,200.035,44484
300.08299999999997,200.012,200.02700000000002,44485
300.059,200.014,200.019,44486
300.069,200.01299999999998,200.007,44487
300.069,200.005,200.025,44488
300.05400000000003,199.97199999999998,200.014,44489
300.042,200.002,200.00799999999998,44490
300.08099999999996,200.012,200.025,44491
300.085,200.03300000000002,200.03900000000002,44492
300.099,200.043,200.058,44493
300.061,200.007,200.022,44494
300.056,199.99599999999998,200.016,44495
300.051,199.978,200.019,44496
300.108,200.04500000000002,200.057,44497
300.08,199.976,200.017,44498
300.074,200.022,200.028,44499
300.112,200.036,200.06400000000002,44500
300.08299999999997,200.02299999999997,200.03099999999998,44501
300.069,200.003,200.01999999999998,44502
300.079,200.005,200.025,44503
300.106,200.01799999999997,200.03900000000002,44504
300.184,200.07,200.104,44659
300.15799999999996,200.087,200.111,44660
300.102,200.04400000000004,200.059,44661
300.121,200.02799999999996,200.083,44665
300.09499999999997,200.039,200.051,44667
299.942,200.053,199.94299999999998,44700
299.9,200.015,199.893,44701
299.89599999999996,200.04700000000003,199.88599999999997,44703
299.936,200.06,199.896,44705
299.867,200.029,199.874,44706
299.90799999999996,200.036,199.88099999999997,44707
299.90599999999995,200.046,199.88799999999998,44708
299.89,200.03500000000003,199.873,44709
299.912,200.051,199.88099999999997,44710
299.90099999999995,200.034,199.88400000000001,44711
299.924,200.06599999999997,199.904,44712
299.953,200.08299999999997,199.935,44713
299.90299999999996,200.036,199.899,44714
299.957,200.07299999999998,199.921,44715
299.96999999999997,200.094,199.942,44716
299.943,200.08999999999997,199.927,44717
299.927,200.058,199.907,44718
299.905,200.01799999999997,199.87900000000002,44719
299.939,200.08799999999997,199.91799999999998,44720
299.964,200.07299999999998,199.94099999999997,44721
299.933,200.058,199.897,44722
299.90999999999997,200.02299999999997,199.892,44723
299.925,200.06099999999998,199.904,44724
299.94599999999997,200.05599999999998,199.919,44725
299.948,200.048,199.904,44726
299.905,200.01799999999997,199.882,44727
299.92900000000003,200.046,199.903,44728
299.923,200.01999999999998,199.894,44729
299.935,200.055,199.90599999999998,44730
299.911,200.03300000000002,199.89,44731
299.959,200.087,199.93099999999998,44732
299.923,200.02299999999997,199.896,44733
